user_id,reading_id,performance_id,relative_difficulty,unknown_count,unique_word_count
65,6,Dtyy3FRb7mNbTNe7v,0.014563107,3,206
66,0,FSyxRrNNG7s5G5xYS,0.025,1,40
66,1,BbLeRryzutugAcSmw,0,0,77
66,2,mGtbdFvdx9AaHyfuv,0.007092199,1,141
66,3,jyvG9QciruA3yzeBi,0.017751479,3,169
66,4,49yE8CXJeSmSyi3nY,0.037914692,8,211
66,5,FLFSFipJ9zJ4rybw7,0.021621622,4,185
66,6,CzPqHTbmBHvwQ79Hy,0.033980583,7,206
67,0,yEPYhXWBi7YpqZnc8,0,0,40
67,1,Dj2M4L5xv7kouD6GB,0,0,77
67,2,br6ncG6pptoufuwPb,0,0,141
67,3,sfLARjPLqp3fYLapr,0.00591716,1,169
67,4,8AQgCGDZdLTCvbyGY,0.014218009,3,211
67,5,fFtDG33MMxYKfGvAk,0,0,185
67,6,NhHvo7xKDHBDtwQZW,0.009708738,2,206
68,0,tYD9Fcui3WarMSd7o,0,0,40
68,1,Nx7XZfw2EPcGoPmNT,0.012987013,1,77
68,2,SLK4rA5fCbeTsgHn5,0,0,141
68,3,mmnpxm5rYiuPxhPrF,0,0,169
68,4,eyiMvpyTYbj5mM9Kr,0.042654028,9,211
68,5,X4xrKEYmNiFnpatms,0.010810811,2,185
68,6,Jn34hfuEDi7iXrMPq,0.009708738,2,206
69,0,FeY2CYznqHzpqYupi,0,0,40
69,1,ABRJ2wvhors6R9PeB,0.038961039,3,77
69,2,fQaC5dXSm3tmHj949,0.007092199,1,141
69,3,ZF2HpyMmb2X9saarH,0.017751479,3,169
69,4,twQRzaq5mgCpWjsPt,0.018957346,4,211
69,5,43nRWqh4mK72Y9Fe6,0.048648649,9,185
69,6,8Waa6E8koMExHScgA,0.072815534,15,206
70,0,7wayG7Rnn5Y373SSa,0,0,40
70,1,tCfqmMaQSWCXMbsXx,0,0,77
70,2,9LfRDCCAjiDZKiE93,0,0,141
70,3,aCabR5XsAPi8jdrdK,0,0,169
70,4,P5A8oPd9DrftJPWnC,0,0,211
70,5,XvhW3nquEkcQD7tua,0,0,185
70,6,LsFRLghFExXBpLiv9,0,0,206
71,0,wDZ6vunkGd54iscoG,0.025,1,40
71,1,BQki2xf6CemhAQdXb,0.012987013,1,77
71,2,HTcuoPJuSTuuiRRiY,0.007092199,1,141
71,3,SjuSWaqhF8KTRWRiC,0.029585799,5,169
71,4,F87RSAdBHyZCXyzmp,0.028436019,6,211
71,5,6ga3v4pWhtBuxpPDD,0.032432432,6,185
71,6,7uw2euRac6me5awXk,0.033980583,7,206
72,0,pt5xLtMqMcuBaJRtf,0.025,1,40
72,1,ddYGfGzRYY9f2u3Pg,0.012987013,1,77
72,2,2ix4PRzv9ED2wK398,0.021276596,3,141
72,3,vkGByiYBbPWT65Jrc,0.047337278,8,169
72,4,FP8vAEtJmmpdW5tMt,0.052132701,11,211
72,5,ztBw5MwMod7PBH7sM,0.037837838,7,185
72,6,ffksyXg8EGHeqi2dZ,0.038834951,8,206
73,0,R2W44SCTeFDr8Ju8A,0.075,3,40
73,1,aeMXayKQxdYGi5mkq,0.025974026,2,77
73,2,CQZzgseSPr64Ziyup,0.021276596,3,141
73,3,qoQTryJmHWpqeu6Np,0.094674556,16,169
73,4,gk95SMThWRo5gPeSC,0.037914692,8,211
73,5,GHtB7Fkrffq8Ji4aX,0.048648649,9,185
73,6,hnmB5HbTzuekawMhb,0.033980583,7,206
74,0,fr94WG7YXsDvqcTiK,0.05,2,40
74,1,bWwMKzK3fidpJMi4W,0.025974026,2,77
74,2,9n3Gs9LWrqcBd3eCm,0.056737589,8,141
74,3,8vcrmETwExBGkwPBx,0.053254438,9,169
74,4,hx5kHgY5F8q62Sx7E,0.023696682,5,211
74,5,PYW5kK6sQbwjwZPxk,0.081081081,15,185
74,6,qKJn92psRAfEWn8kQ,0.038834951,8,206
75,0,GNNakkemdWtNSQzt5,0,0,40
75,1,h59JvfYRZyLeiy8jP,0,0,77
75,2,Rjn8L8LWxKdnq3WC6,0,0,141
75,3,pFneqcgaA5NDQHkdR,0,0,169
75,4,MdDjoCFkmgwaAb6Ai,0,0,211
75,5,vxMqG6zzKBneDZz3S,0,0,185
75,6,6yD5STx494m6ugEdk,0,0,206
76,0,MwYm4TF4sr6iLWhmT,0,0,40
76,1,N9gqExdz5qkz2SvpD,0,0,77
76,2,q8hPz4E8YkcB9HvRv,0.007092199,1,141
76,3,hctvimgi4Lvk5a2rn,0.00591716,1,169
76,4,hitpLHhCxDsZdsC9t,0.004739336,1,211
76,5,GYzPSxwT6WuLkCJuG,0,0,185
76,6,JDJo2J5FDHonGJb26,0.004854369,1,206
77,0,bSYJrZEzjSnA2GwWE,0,0,40
77,1,aLXRtLvkFvBDoK5tK,0,0,77
77,2,2tnSE5ZMP3PtBed2M,0.007092199,1,141
77,3,LDWBpBinnoNxNwNbk,0.00591716,1,169
77,4,vDvWNm9S86HmQAX5Y,0.009478673,2,211
77,5,kAPp7t9BHCXKxGLr4,0.005405405,1,185
77,6,3CEitKKgHrtyYRRBE,0.009708738,2,206
78,0,P3ueHX2wdyoLBvkCb,0,0,40
78,1,rgT6rcXcpDd6PohGA,0,0,77
78,2,yKgBLWnDuqngPWdQF,0,0,141
78,3,v6J3hkMpbgDh7MpgQ,0,0,169
78,4,pGwdTi5PPSYhQ4tSP,0.014218009,3,211
78,5,dknB89qhkfh54kZTm,0.010810811,2,185
78,6,s8tbsiWenhzTPMKBx,0.014563107,3,206
79,0,T5jSXfWnyea6FBQHG,0,0,40
79,1,HhoyJxiLtY3M99nPm,0.012987013,1,77
79,2,m63pNsLxRgK7bLq8a,0,0,141
79,3,pefFM9eMghCytXjNT,0.017751479,3,169
79,4,WeQb3aNKkvohRzfqT,0.009478673,2,211
79,5,FQrHFaJgxHBuzWJuF,0.016216216,3,185
79,6,GDo3FNgoSAkyfNzYR,0.04368932,9,206
80,0,2mv7Kg2oKWdybH8C9,0,0,40
80,1,Y6hgRgvk4z2WRXdJJ,0.012987013,1,77
80,2,9bKDxXmeXwxjw3d88,0.021276596,3,141
80,3,oK2DEQRab5MAfjnNP,0.023668639,4,169
80,4,gqNsYjQEhWHHEQAnS,0.018957346,4,211
80,5,fykg87omecpEbQubW,0.032432432,6,185
80,6,RwGmgtRc6sgwejZFK,0.033980583,7,206
81,0,pjLQeD7WxhDwJYgAk,0,0,40
81,1,ib2gA3Df9TNSP5JKG,0,0,77
81,2,D8knjAGGyNqTMoJS3,0,0,141
81,3,r3BLQFKCxZKjM8sjT,0.00591716,1,169
81,4,p9trqFPqv7cun7YLa,0.014218009,3,211
81,5,yiJ8LBv8CoSfLe5G6,0.016216216,3,185
81,6,6xN2z4wcrxTtZaRtd,0.014563107,3,206
82,0,HAmPYd3QEJq58jNdn,0,0,40
82,1,vX5B23qdTZ6ePLTZ3,0,0,77
82,2,DAFyT9kaawozyyhid,0,0,141
82,3,ZYufhgosdaFaM6sPB,0,0,169
82,4,whMZY8HAazGrMejPg,0.023696682,5,211
82,5,GTQGC7C5mMxAnwWx2,0.021621622,4,185
82,6,rn8pQNiKc7MGqyHzC,0.038834951,8,206
83,0,mxHjkymr7JyqkGxRx,0,0,40
83,1,peAymEfRFyFjjY25J,0.038961039,3,77
83,2,MvgzuCScyJWmLQ8eF,0.021276596,3,141
83,3,fGuCp9EcA4N9jpr5v,0.041420118,7,169
83,4,k3CbZQKENu3TJqW37,0.033175355,7,211
83,5,RmtfwcC9iY5C8ysZv,0.021621622,4,185
83,6,XgmJNSeauY2JKQkLM,0.072815534,15,206
84,0,PjNC8kNNH7jvbscEc,0,0,40
84,1,Q5mZxD3v3RAdinmDY,0,0,77
84,2,YTWnck5paCS8npMHP,0,0,141
84,3,WmbLNzxHs7QggwpF9,0.017751479,3,169
84,4,LxndAWrTg87TmKjmY,0.018957346,4,211
84,5,MqmZEKRLosNpkZFMu,0.027027027,5,185
84,6,63LheCEp96CAQjgu8,0.063106796,13,206
85,0,PPrGiwNZxt5eQGtAg,0,0,40
85,1,qen89KoJ6GSKcsKyM,0,0,77
85,2,JxWsTQfYWM2qSAWFE,0.04964539,7,141
85,3,Roc2t4kwGumhYy83y,0.023668639,4,169
85,4,GY2YfirtSFsioaGhG,0.033175355,7,211
85,5,2DJ2k6kdMvowazShG,0.043243243,8,185
85,6,yYrgXSuGFsvRCY6xv,0.004854369,1,206
86,0,h6nDJGWbjcASj4sxN,0,0,40
86,1,s3xEN7ZcfrxLyjXvs,0,0,77
86,2,nQTP7bgGLhvK5zCkw,0.007092199,1,141
86,3,9hGy5xeAmAFsFHYzT,0.035502959,6,169
86,4,NuqfPAL9t7nRALKvm,0.042654028,9,211
86,5,uEWn3Lqh8SNKZDurf,0.054054054,10,185
86,6,YAkbiiuFaatqXzF68,0.029126214,6,206
87,0,3NiSEXSPNZA6BCTZp,0,0,40
87,1,H669ntNXB5cjqbeqt,0,0,77
87,2,aWczZHBjqJhxK83Co,0.007092199,1,141
87,3,RPWB7d8yxJyYivLSX,0.00591716,1,169
87,4,xMYrbaohFCh9dbjkJ,0.042654028,9,211
87,5,TMJcEFZZjmAdopPtK,0.032432432,6,185
87,6,WfqaHm2DPXPMxYnSw,0.024271845,5,206
88,0,MxepjqfQfTnZvsYAc,0,0,40
88,1,xCE2s7FAh8Tt6So83,0,0,77
88,2,Cuz2JRB99QucrvC9A,0.028368794,4,141
88,3,dAEYPjdWyNA3hZMnQ,0.017751479,3,169
88,4,bXs8SvFHzfwrzqwGR,0.018957346,4,211
88,5,4q2rGddEW2FWemgk3,0.016216216,3,185
88,6,DvkiiCJwor6J2mDDs,0.038834951,8,206
89,0,xp74J3s2BLJ2k9SXS,0.025,1,40
89,1,XDxe4bLRELeL9MPpD,0.077922078,6,77
89,2,ydJga3KQxXCb4M7vR,0.035460993,5,141
89,3,oLivEgd3QvXWfMZ6m,0.065088757,11,169
89,4,vxLiNWqQpT6zd37hC,0.023696682,5,211
89,5,YEfLN7mreE9jL3grh,0.048648649,9,185
89,6,smRpcvuTPrjFRKRDR,0.048543689,10,206
90,0,Q96yXtA6Am2WP5fTg,0,0,40
90,1,RrnrAMKMwra3rmExB,0,0,77
90,2,m8KaGJfNX3twawxCe,0.021276596,3,141
90,3,WQ7NpNsMrXhpRdXLc,0.00591716,1,169
90,4,3FXLAtQ8Nb7heeF9u,0.023696682,5,211
90,5,5fcpiwSFjkiJH5fxb,0.016216216,3,185
90,6,Jfh4xpbfc8yCALLyt,0.014563107,3,206
91,0,GnNtLWdMnZMtA9LGh,0,0,40
91,1,ka2yis6Efjmr9FZxn,0,0,77
91,2,NpmmFNyrWkqyzmW37,0,0,141
91,3,3hYr3mvDFdSPDaRbE,0.023668639,4,169
91,4,NzLhCD9dnDCun9Hyk,0.018957346,4,211
91,5,oHLayzSAptjJRMYio,0,0,185
91,6,uKwqxqcKmqEwpZnrN,0.009708738,2,206
92,0,cga5iqNriG52oi5vs,0,0,40
92,1,XsHa2w7uxMd5XTpxL,0,0,77
92,2,668HXz5GfHtivGADf,0,0,141
92,3,AS9ft7D5hM3oZtkRK,0,0,169
92,4,sEabSBAJwvjwQNyfe,0,0,211
92,5,HBQQbps5gGymtKmJG,0,0,185
92,6,cSKyChELAG4bogrTW,0,0,206
93,0,yZ8WAXBBqeCHRjG2a,0,0,40
93,1,4GBF2nrPCtbqc7Q7X,0,0,77
93,2,q3dGg2NQe8dDqWy55,0.007092199,1,141
93,3,34FpzSScazHxw38pF,0.017751479,3,169
93,4,XfRbqfqaDeX9x7cZA,0.023696682,5,211
93,5,ixodTCNQQzRaEboEC,0.005405405,1,185
93,6,HHPcHdxuBdgmeGyAv,0,0,206
94,0,Wws4MXYGyYL3owna6,0.025,1,40
94,1,aZLXuZZhhoXxxxcJw,0,0,77
94,2,vxga6sG69xozq4gAn,0,0,141
94,3,riHaWLxsyBo8Foez8,0.01183432,2,169
94,4,wLGiF3hKCeQwRNsng,0.033175355,7,211
94,5,NL89h6c7cBDEsWMwD,0.032432432,6,185
94,6,CpJQ2yn8G3oceXozT,0.058252427,12,206
95,0,JXEdoXB3dtM5Qpjzc,0,0,40
95,1,5f8sK9SwAJHEoMsFk,0.012987013,1,77
95,2,qEKBY8eRb27qBBmDe,0.007092199,1,141
95,3,QyK5Rb23vZLqQkcZc,0.023668639,4,169
95,4,SmpjocWaKCPQkojrE,0.033175355,7,211
95,5,P948N8dcNifncyZA6,0.07027027,13,185
95,6,EvSzTN2dhj3cxow3b,0.04368932,9,206
96,0,CWCmeJydwB7QqF6m2,0,0,40
96,1,StijsfGEeeuamvtfX,0.012987013,1,77
96,2,4q5yEhAQoD9MjXA2y,0.028368794,4,141
96,3,YPJAJdqo8TknHMFmh,0.041420118,7,169
96,4,HdB8evs5vwir5mveF,0.037914692,8,211
96,5,4aqyTiZTeRN2XYLsL,0.048648649,9,185
96,6,euunLPmRFPNCZRC2J,0.033980583,7,206
97,0,NXrT95iMjLLyPewZr,0.025,1,40
97,1,LB9nw26qQJAnyNHgt,0,0,77
97,2,5Tvbts7MMeyqNci9x,0.021276596,3,141
97,3,2e6tLBs6xJig8DtKD,0.035502959,6,169
97,4,gnoLLmn8X9yyLLKhd,0.018957346,4,211
97,5,3i7gsTJ9AcQB2soWb,0.010810811,2,185
97,6,GnD7x62npX9Zdope8,0.014563107,3,206
98,0,iXzxAAk9RZqP8nv8g,0.025,1,40
98,1,PeFY292JDNEHB8qfh,0.012987013,1,77
98,2,fNJqpX9PcdxunzdT8,0.028368794,4,141
98,3,ZffFF8pJDGq9fMims,0.035502959,6,169
98,4,5dbhTBYcSTuH4aaKu,0.037914692,8,211
98,5,h286L7w7tyWd6Zx3t,0.021621622,4,185
98,6,YZHhyLWPt6qe4wPkR,0.019417476,4,206
99,0,Ls7R8dG5WQY6e7yxN,0,0,40
99,1,BXEmtofGqZbJR2RM5,0.025974026,2,77
99,2,LC4JoF4ziaNPbjJ8K,0,0,141
99,3,iLGvJAKrA3JcFjd2k,0.017751479,3,169
99,4,C8HTc79uu8qidkYb5,0.004739336,1,211
99,5,QjwEqi4HfmauCz58g,0.005405405,1,185
99,6,st9oEQQ698ZC4X7qo,0,0,206
100,0,ryB3PJDeAHhrC3xjX,0,0,40
100,1,D9BFvQNCqYijPmjuv,0.012987013,1,77
100,2,gnofr824uvRvMJdho,0.007092199,1,141
100,3,jYPtJaXnaqGovEnDM,0,0,169
100,4,5ruP7TXcXCGiiy2Ss,0,0,211
100,5,WLr8qxi7h8cNA7b9q,0.010810811,2,185
100,6,2BcdqEdX4KWkqBvcL,0.009708738,2,206
101,0,8bQuTsxjdbmZWc2q9,0,0,40
101,1,pgpYkoryhkWfjP4Y4,0,0,77
101,2,dXpBoXmrn3vxtn3Qq,0.007092199,1,141
101,3,g2p5gwpkZiL9MsTob,0.023668639,4,169
101,4,GvxgSt37QDpfpt632,0.028436019,6,211
101,5,83AjPyvx5emkfGLcd,0.032432432,6,185
101,6,y5Did8mCGxB75wJNL,0.029126214,6,206
102,0,xfpRE4sQLY9NiY6Zm,0,0,40
102,1,Tgnf7YfawaxK2DcCB,0.012987013,1,77
102,2,tQ8WK88Zx32f3zE8z,0,0,141
102,3,N64hnqY2N8ZfCjWEQ,0.00591716,1,169
102,4,XDXyT6vkrvPeTSgXZ,0.028436019,6,211
102,5,2E3xkKfJuxwgTFsBY,0.005405405,1,185
102,6,u7PfDbe6AHga8GCpK,0.024271845,5,206
103,0,FJFufeAaaZKhThykP,0,0,40
103,1,csZpYsLrjoSebNDpQ,0,0,77
103,2,H9XmrZnRTGELYLrqk,0.014184397,2,141
103,3,5K9FitxwRicii3dfS,0.041420118,7,169
103,4,vrhwqFX6fgofoYGFW,0.014218009,3,211
103,5,CP3PbuNmn3gXfDkCt,0.043243243,8,185
103,6,DRCbNeu5PCkFK9g4x,0.038834951,8,206
104,0,WqmfY2rgii7tXm7in,0,0,40
104,1,4dmiDzEN2AyY2cY64,0,0,77
104,2,rtKbxhjA5NEm6Mrmm,0.014184397,2,141
104,3,5Lrcmy6EC77NJJRrb,0.00591716,1,169
104,4,xufaSeBxqZJ4nmy9k,0.009478673,2,211
104,5,LQTkjyTpSDR4ks75R,0.005405405,1,185
104,6,45zLyhaTwJtn3cAF3,0.029126214,6,206
105,0,B4zyGX4PqLhKDsBuQ,0,0,40
105,1,3TQD6S8QvGY9Cn3HQ,0.038961039,3,77
105,2,CRLxAXMok5YRDhBAH,0.007092199,1,141
105,3,bEiLSMB7ipuGrDosZ,0.029585799,5,169
105,4,6jayW2LMcyZpuBqkR,0.018957346,4,211
105,5,ZQTiyZKH4f6kHYa2p,0.010810811,2,185
105,6,BfkhxSesaPrCHTRKa,0.024271845,5,206
106,0,FortSAf3TWnxRnMv6,0.025,1,40
106,1,D6yQQrpxozSieTA75,0,0,77
106,2,ChozSAJXgNC7wZCa6,0.028368794,4,141
106,3,GFpJzAWogbrwip8Fj,0.017751479,3,169
106,4,bYDxMoRKh9uoDHPAo,0.023696682,5,211
106,5,5PAKCmH3sKGTAN2gC,0.021621622,4,185
106,6,yejuZtkm4enbfGaX5,0.024271845,5,206
107,0,jix6tiWLK94ZoLyrr,0,0,40
107,1,FA7spbrtTW8YtB4gH,0,0,77
107,2,GnCT7bpiuFNKqoNuu,0.014184397,2,141
107,3,Hky6F2hdoBumakTYY,0.029585799,5,169
107,4,7RCv4RwvCCpErBR57,0.023696682,5,211
107,5,awch5zSyedzhCkEjm,0.005405405,1,185
107,6,9J3fjgJ3vmzEKiryc,0.033980583,7,206
108,0,cQnKKrgqKQvW4GSK2,0,0,40
108,1,LtPk2XRgAtJay7fkr,0,0,77
108,2,MTBGuJ4KrGts6k7s5,0.021276596,3,141
108,3,nqA4sdr86ac7c3iaH,0.00591716,1,169
108,4,66BGXEJLyemMaAnro,0.014218009,3,211
108,5,PQdiNELRrYBBNaQY2,0.010810811,2,185
108,6,r9JdwniYW33GmAvg3,0.014563107,3,206
109,0,aBod79XZCjiyXayga,0,0,40
109,1,f3EYZPWjbMP4BFsee,0.025974026,2,77
109,2,RTFy3QLTQ75YzNavc,0.021276596,3,141
109,3,8vjCD9ZynheQt6k3w,0.023668639,4,169
109,4,ygC8i6orK7veThYju,0.028436019,6,211
109,5,6xMrLkwjzHabbAf3f,0.043243243,8,185
109,6,n9JmLnGyN8fCr8Es4,0.024271845,5,206
110,0,Zpcq2QomGSq8LAMuY,0,0,40
110,1,eR4QGg4aYeZCqtwF6,0,0,77
110,2,ahNnJyWtFRTfXDmvQ,0,0,141
110,3,AzMFdLd2jpc9khPyA,0,0,169
110,4,Nyv5it7t9s644ECsJ,0.023696682,5,211
110,5,h4yDcEnTuSLXQZtxN,0.005405405,1,185
110,6,qqXDhLvyGtR5dbdeh,0.024271845,5,206
111,0,t6yQfNfMpqRPsuY5z,0,0,40
111,1,iQgRNfYTK2rCA2Jcf,0.012987013,1,77
111,2,3Jo7owhyMWNwxJotB,0.014184397,2,141
111,3,AiwHy8SR6JiGfonce,0.017751479,3,169
111,4,iiJE5jNSJrtLgF65x,0.023696682,5,211
111,5,td9sGrMWvDyrrGugk,0.021621622,4,185
111,6,ehzzhzuFHApFJvZu6,0.014563107,3,206
112,0,ZhTxJGnYsbwWMtYkm,0,0,40
112,1,FGcYe26FH9dW9xb3T,0,0,77
112,2,ZRd463jF9in9WxT2J,0,0,141
112,3,zJ96giSbCWkoeFZ9K,0.017751479,3,169
112,4,BRvjNW5kvh4pnXini,0.037914692,8,211
112,5,2qvBbYQWfKYntgP2b,0.016216216,3,185
112,6,3kiQJRaGpzRDZj7JZ,0.024271845,5,206
113,0,6pAGjCZR9DvZetX5S,0,0,40
113,1,JBhSb3dGEn8Ao2JTo,0,0,77
113,2,2EPJccPfFoFLE3KKF,0.014184397,2,141
113,3,RCz9H34cL3nKRnBc9,0.023668639,4,169
113,4,a32qTCmR4iDLmchBR,0.023696682,5,211
113,5,dz2qzxZzSFb4Z9hB2,0.016216216,3,185
113,6,TP9j2PaCiydJLF2ib,0.024271845,5,206
114,0,7nzGiTRASoc9nNasg,0.025,1,40
114,1,rLdvnRQKQ4AJobZHp,0,0,77
114,2,8j3XXxRtz2m3AX5np,0.021276596,3,141
114,3,XRQmeW3zqR6NgE6pW,0.01183432,2,169
114,4,yNi8T7WXWLEGyw6di,0.033175355,7,211
114,5,89yAT3FF3DAf7DCQ5,0.048648649,9,185
114,6,WvWgNm2WNSy3dYsbj,0.014563107,3,206
115,0,ErT6447p6YBsqLaRt,0,0,40
115,1,fDuXrgEYvMrxGhSCK,0.012987013,1,77
115,2,sx8f8RDrt2bGNaGQ3,0.014184397,2,141
115,3,ca8e8ka8zwb4kiaaQ,0.023668639,4,169
115,4,5FsJ8W8WjE3ySETY2,0.018957346,4,211
115,5,ZZm8Xbdfvdb9xu9DE,0.091891892,17,185
115,6,ApFDNGMGG9dCAeqE4,0.04368932,9,206
116,0,6dzpicLKQhp5SkGMR,0,0,40
116,1,fgDnMNqMBRrMyiTXM,0,0,77
116,2,gePNWNr9kLRiQ56mT,0,0,141
116,3,cxLZccY63FnHW6JMq,0,0,169
116,4,a7tyDDs34FoLMrdGx,0,0,211
116,5,2yxz4cFwMJDNPezrj,0,0,185
116,6,SWKMZ5THnZ3tmceNh,0,0,206
117,0,eMjXpENg7xQYPTQX7,0,0,40
117,1,zxrJGDekeykBzrP4i,0,0,77
117,2,LmejKMyu67NGxnpLa,0.021276596,3,141
117,3,DyTbWokJRWfKDEGNx,0.047337278,8,169
117,4,24XtJZ8hfB4KxryZP,0.042654028,9,211
117,5,jvNzff2G5MLPybsmH,0.07027027,13,185
117,6,Z3SiYjo6WAatpg4hW,0.019417476,4,206
118,0,WeAtro4fam6aMAvf9,0,0,40
118,1,gcWdZdKqfzJ5y5hiM,0.012987013,1,77
118,2,KFmkmvzFcenE9skgE,0.014184397,2,141
118,3,at3GMXNXnGrP72LFY,0.029585799,5,169
118,4,wtZg3JNBb6xP8wBXs,0,0,211
118,5,L8rcNSrgYAunuPnDe,0.037837838,7,185
118,6,6CDQ6f8GMfe3GmxqF,0.014563107,3,206
119,0,AJ5xiDjRhkTq2YhWu,0,0,40
119,1,jpTeWHWjTyTKW48GE,0.025974026,2,77
119,2,iGe4TFrYXfuZB36za,0.021276596,3,141
119,3,cfmL9yCepyCt3SSN8,0.047337278,8,169
119,4,Mh59aMBGtushSMRKy,0.009478673,2,211
119,5,8ayGTaiC5uui2Nce4,0.027027027,5,185
119,6,DC8rsz43dSBnatQvd,0.077669903,16,206
120,0,Trn8gnjH5xonjxuHM,0,0,40
120,1,cyHLbM8eJmDaCKxy9,0.025974026,2,77
120,2,zxdZrzN8PEvikrNrR,0.007092199,1,141
120,3,nGgy9dFbo5Je7hyZK,0.017751479,3,169
120,4,kHRHNe4CgMc7moGef,0.028436019,6,211
120,5,mN3wvcCLWRm2kHpp5,0.027027027,5,185
120,6,PkiurAGKQJM3nFbGd,0.024271845,5,206
121,0,73gX3yin7GNTFTJyw,0,0,40
121,1,XTvkK8gyucbLfHkLi,0,0,77
121,2,fJzGi53GWcPnQH7SR,0.035460993,5,141
121,3,MZrnxLQNWzjZSB8z6,0.01183432,2,169
121,4,29WkpcERe975SFGDg,0.037914692,8,211
121,5,fQc34YSzNaYYwYvHF,0.043243243,8,185
121,6,5k9qYybEwQz2Z9ipn,0.004854369,1,206
122,0,SE9p9zmchijj2gJyN,0,0,40
122,1,68cTJQR8n7b9S26xb,0.012987013,1,77
122,2,dYKBiXTj8Z5NpGsho,0.007092199,1,141
122,3,PG2EstWPZhd4q5MHE,0.029585799,5,169
122,4,LqCT3CDMvoicj54H3,0.028436019,6,211
122,5,yH5NxzErxkPbFjW9S,0.016216216,3,185
122,6,dbWizB3rQY3HQBPxZ,0.014563107,3,206
123,0,7D3xy5mcGoBxCidDz,0,0,40
123,1,HkLa2o8qkbpcBcNbQ,0.012987013,1,77
123,2,JXgwjAYcEkLnmdWad,0,0,141
123,3,PG6eimx548gr2Lezh,0.01183432,2,169
123,4,B3niPf94AaqhT29YR,0.018957346,4,211
123,5,mtkKJKNuW2Fsc8gri,0.010810811,2,185
123,6,3GLLB2YApeqGDpErA,0.019417476,4,206
124,0,jWPdvTg7ted2A6tXT,0,0,40
124,1,BxHdQJzMBS6FDeJcT,0,0,77
124,2,3CodHcZxDeoeuQ2sD,0.014184397,2,141
124,3,3A2TKqfetmhre6LsP,0.023668639,4,169
124,4,hJYyrthwezF4jQD58,0.004739336,1,211
124,5,GgSD9qziDRtSSwJKN,0.037837838,7,185
124,6,ZvTj62pyY3cAdrY7p,0.029126214,6,206
125,0,EayHdsQ5YQAjmgwCp,0,0,40
125,1,55fLeQ56Z3RDawdfa,0.012987013,1,77
125,2,dPehRtk8k5hpyMraX,0.007092199,1,141
125,3,BLxuFftycX4LcPSDm,0.029585799,5,169
125,4,TcDdoze6N6Yhxgnbt,0.037914692,8,211
125,5,8EggqaXuNAhN6F2wN,0.037837838,7,185
125,6,jzJZnahFvtJm9JoGz,0.038834951,8,206
126,0,T6y9GHq9vMhNhz48H,0,0,40
126,1,f734S3wWcZ55YdhYK,0.012987013,1,77
126,2,qWFwZAgdW3SXwvLkM,0,0,141
126,3,d9Jb6Ha3Rh9sh4TzY,0,0,169
126,4,CFhTkuNRzKuYprPTd,0.018957346,4,211
126,5,kNWkEKXhGrnGfnzjB,0.016216216,3,185
126,6,yiSLbcr52t8FCZbvz,0,0,206
127,0,6g6H5pCaZP97JqYDP,0,0,40
127,1,9svBRrmDHbGoTQ5yH,0,0,77
127,2,wro8hHAv57zD5d9P5,0.007092199,1,141
127,3,DBzicM6Zc79HxXcGZ,0.041420118,7,169
127,4,pmNxvjbohWPhuHCdx,0.028436019,6,211
127,5,9LhbjgckAN6i7tYvd,0.032432432,6,185
127,6,Xn9ApdqrYkzZHCDrn,0.019417476,4,206
128,0,LYxFB2gfsgRLttCs5,0,0,40
128,1,oW9QuccuMnr7PQeu8,0,0,77
128,2,sxxMuWyn6rrizMW7c,0.014184397,2,141
128,3,GsCK3gWfiEeCAtfBg,0.023668639,4,169
128,4,sK2SkXfm3tS4reZPa,0.018957346,4,211
128,5,qacDYw8Cvh9zLxog7,0.021621622,4,185
128,6,iupcQbDkKq8C8zB72,0.014563107,3,206
129,0,ddJ6AmMRq4XTvpZ7v,0,0,40
129,1,x3XPn7EN5hNETWsxg,0.012987013,1,77
129,2,8BJmgmWX86NAb8T2k,0.014184397,2,141
129,3,5L5LdAhHvLPzYjGTA,0.029585799,5,169
129,4,XpYsELAoxefxaqgAG,0.018957346,4,211
129,5,pnnejbGcys7rPwGJ3,0.037837838,7,185
129,6,BtbWQMEhgMyLQ5fMK,0.019417476,4,206
130,0,ThQGf6jczuv6dm52a,0,0,40
130,1,mGtWaJwfcxuGpaGij,0,0,77
130,2,QG84cAXKit2DKBJxD,0,0,141
130,3,hx69S6QFftGd7Qk4K,0,0,169
130,4,Z8RnhRhNBcM2APy9f,0,0,211
130,5,cLS6YvyeqzWo5RuYE,0,0,185
130,6,BsY2aGp3QMbGcCWnh,0,0,206
131,0,AzzQ3vRjhxXkG95rJ,0,0,40
131,1,2Ypdr564a7ZK2LBog,0,0,77
131,2,yHP6gCsbmuyTBxHkM,0,0,141
131,3,PjsHpCpqowaopTh3R,0.023668639,4,169
131,4,2e5MaPK6Cfxd6PnvA,0.023696682,5,211
131,5,7QNsu42S7gfRrJanq,0.016216216,3,185
131,6,9mZPjBv9sYbE5QAsB,0.04368932,9,206
132,0,n3eiNJ7n3FZPM7i8M,0,0,40
132,1,ak4KPBxATxrggzD2f,0,0,77
132,2,8dbMwkv6gMG2cxdNH,0.007092199,1,141
132,3,ruTfbyKNRoEEqJ4Z8,0.017751479,3,169
