user_id,reading_id,performance_id,relative_difficulty,unknown_count,unique_word_count,total_count,flesch_kincaid
51,0,a4Yn55TeM4zosJAGY,0.0,0,40,11,124.4
51,1,CBZx8xteqnpLzccaw,0.012987012987012988,1,77,11,89.75
51,2,8Squsu7GTj9epmBzr,0.0070921985815602835,1,141,11,61.22
51,3,mnetCfvsd37xCjM3v,0.01775147928994083,3,169,11,60.31
51,4,KkMK2rPp2o6mH3F7v,0.018957345971563982,4,211,11,67.15
51,5,CRJxNmcxsSBZeBukx,0.005405405405405406,1,185,11,64.71
51,6,xJbDnGZyqwyAnrt3f,0.0048543689320388345,1,206,11,69.75
52,0,ncAEBRDZie8Kckc6y,0.025,1,40,38,124.4
52,1,dR3KfvRXqMmT3q9YD,0.0,0,77,38,89.75
52,2,7Fnt5vH6KBQv5fazr,0.014184397163120567,2,141,38,61.22
52,3,dzeuctN5DSinojvgp,0.011834319526627219,2,169,38,60.31
52,4,wNAbr8aZ3hz3Yrk9j,0.018957345971563982,4,211,38,67.15
52,5,uNv7fACikC8uA3xjp,0.14054054054054055,26,185,38,64.71
52,6,zLeizP4EWyHcyyXvQ,0.014563106796116505,3,206,38,69.75
53,0,AJkLc5r9MjpgBpBup,0.0,0,40,33,124.4
53,1,cPnXDf7yLavQA8Tjr,0.0,0,77,33,89.75
53,2,BmXCKvckeDMrmqQdj,0.04964539007092199,7,141,33,61.22
53,3,LG52kGi9y8uTJT9Wk,0.03550295857988166,6,169,33,60.31
53,4,9jJCA4m9zHgzEAix8,0.023696682464454975,5,211,33,67.15
53,5,DRqx52KjDfXWLq3kr,0.016216216216216217,3,185,33,64.71
53,6,YSQPyPpTpHzmnH8kh,0.05825242718446602,12,206,33,69.75
54,0,riG8gnmmQkMkXC57y,0.025,1,40,42,124.4
54,1,kaG9ZCCtewC8Da5yu,0.012987012987012988,1,77,42,89.75
54,2,RojJ2mbgC9xkbdHAx,0.07801418439716312,11,141,42,61.22
54,3,XpuaPkwnHWGBMdj9n,0.029585798816568046,5,169,42,60.31
54,4,6vJLSHdSMaWmbyan4,0.037914691943127965,8,211,42,67.15
54,5,s2QnfZcQCN7s2Xxki,0.05405405405405406,10,185,42,64.71
54,6,saHo53mYj3TZL8NQ9,0.02912621359223301,6,206,42,69.75
55,0,fDWjgXWbcq3Ky9o2g,0.0,0,40,43,124.4
55,1,L8Dw34ZAXsu8bwFXw,0.012987012987012988,1,77,43,89.75
55,2,wixzMdhXnvnXYaf78,0.014184397163120567,2,141,43,61.22
55,3,ezYcErNHfRWzJMZmj,0.05325443786982249,9,169,43,60.31
55,4,BvT463LvyXwns2Eq9,0.04265402843601896,9,211,43,67.15
55,5,zr9tXvjrbYZYZzYJy,0.07567567567567568,14,185,43,64.71
55,6,L6x4KXemB2mDMa6sj,0.038834951456310676,8,206,43,69.75
56,0,CXTD58fuCDwTJ6FFk,0.025,1,40,35,124.4
56,1,orx9GCwXixDaSZR77,0.06493506493506493,5,77,35,89.75
56,2,aBTMTCtuKD5R56ww4,0.0425531914893617,6,141,35,61.22
56,3,Pdi3AEZErQNKNkoSx,0.04142011834319527,7,169,35,60.31
56,4,derGuwa534dafHwiF,0.04265402843601896,9,211,35,67.15
56,5,KKXZ43ongiASugxmE,0.016216216216216217,3,185,35,64.71
56,6,amhy8jnm8GeyL42D2,0.019417475728155338,4,206,35,69.75
57,0,FTSYvpv7hXigDLw56,0.0,0,40,46,124.4
57,1,QRgYRPh4hA2xKLhqa,0.03896103896103896,3,77,46,89.75
57,2,mnrXF9ZtLZ4LsjaoG,0.014184397163120567,2,141,46,61.22
57,3,HWs8zwWuatLsxXoZA,0.05917159763313609,10,169,46,60.31
57,4,SiDt2hLXx33uim6MZ,0.04265402843601896,9,211,46,67.15
57,5,TX9Evv3TEBLzRYMMF,0.06486486486486487,12,185,46,64.71
57,6,CjzoSW2SzkEWsmLjd,0.04854368932038835,10,206,46,69.75
58,0,7vJdNudsWXSXM92no,0.025,1,40,49,124.4
58,1,vyadRETGFokpzd6wk,0.025974025974025976,2,77,49,89.75
58,2,c5gjHJgRK5HKQ7uMv,0.028368794326241134,4,141,49,61.22
58,3,C8FcjBNZ87hZPdKzd,0.05917159763313609,10,169,49,60.31
58,4,jfKGh9sMLzEzvpvin,0.03317535545023697,7,211,49,67.15
58,5,wcD4fvEgGHapv37WX,0.06486486486486487,12,185,49,64.71
58,6,ZboYpHZdpYnubY26n,0.06310679611650485,13,206,49,69.75
59,0,mcAaNev42pfnZLJWA,0.05,2,40,56,124.4
59,1,safnZWvzSSaRuETGJ,0.03896103896103896,3,77,56,89.75
59,2,MFPNhcrdxF8FTaitH,0.0425531914893617,6,141,56,61.22
59,3,ungAQMLKT7pz7Wxnm,0.07692307692307693,13,169,56,60.31
59,4,wfJ8abk28rWYGRTdQ,0.023696682464454975,5,211,56,67.15
59,5,nbianDuJZpWxioWtF,0.05945945945945946,11,185,56,64.71
59,6,Xppezv4fsnhjgmeAB,0.07766990291262135,16,206,56,69.75
60,0,LyMM3r8cqhuq6Hjmi,0.025,1,40,56,124.4
60,1,NFy6JTKbP2unakQtF,0.06493506493506493,5,77,56,89.75
60,2,Nx7mRp8oWYps3349i,0.03546099290780142,5,141,56,61.22
60,3,5DMhCKArv6v3FTNY3,0.0650887573964497,11,169,56,60.31
60,4,B25T9MMpcAE59axAe,0.04265402843601896,9,211,56,67.15
60,5,6sFvHpfDEdviXc6PT,0.08648648648648649,16,185,56,64.71
60,6,HBqdJ56dKJE7LLxNg,0.043689320388349516,9,206,56,69.75
61,0,mQtDzFGRBrjRZ9z5k,0.025,1,40,59,124.4
61,1,aXuxyEjpj3Epv7JqE,0.03896103896103896,3,77,59,89.75
61,2,aFzGiNBiwmzwP4ryX,0.05673758865248227,8,141,59,61.22
61,3,ncn4Ji3snQTBXCxoL,0.03550295857988166,6,169,59,60.31
61,4,TCTdNDsbPDd7Ponrh,0.08530805687203792,18,211,59,67.15
61,5,FX7cWcx3WN6aqwJPw,0.04864864864864865,9,185,59,64.71
61,6,bQDBHYnqddH9NXKLM,0.06796116504854369,14,206,59,69.75
62,0,4zjLwdD9NAc3CTbwK,0.025,1,40,19,124.4
62,1,nuT5mkzBhbXbkvanK,0.0,0,77,19,89.75
62,2,baop3SyNKWvzncyjf,0.014184397163120567,2,141,19,61.22
62,3,4dexY2CymTuSLNubG,0.011834319526627219,2,169,19,60.31
62,4,b2XoYYtNPvLf2tLCC,0.014218009478672985,3,211,19,67.15
62,5,DPLrhvPh5an8TnEnY,0.032432432432432434,6,185,19,64.71
62,6,LLSjA92ojGrq3YsLt,0.024271844660194174,5,206,19,69.75
63,0,LnEwA3HuncEEdYLo9,0.0,0,40,18,124.4
63,1,9yx3AqmvphmGJH9qB,0.012987012987012988,1,77,18,89.75
63,2,nvn9M78k3MNdZCtTt,0.014184397163120567,2,141,18,61.22
63,3,JDk3SyixsXmWtiLYg,0.03550295857988166,6,169,18,60.31
63,4,GtA49pK8QFZsZwHEH,0.018957345971563982,4,211,18,67.15
63,5,c5Rw3zcc3HR66LzMH,0.010810810810810811,2,185,18,64.71
63,6,hQexTJhKejWPDu7R7,0.014563106796116505,3,206,18,69.75
64,0,rbAj4Z6cjjRziM8wz,0.0,0,40,11,124.4
64,1,T9wyipDGT95QDS4vW,0.0,0,77,11,89.75
64,2,vbKrfdXhCFrrBxHWR,0.0,0,141,11,61.22
64,3,WFT7zcKdDprvmgnRu,0.01775147928994083,3,169,11,60.31
64,4,7HZyjXCKxx9KaLAXZ,0.014218009478672985,3,211,11,67.15
64,5,fcNQZbxMKFRGup2RK,0.021621621621621623,4,185,11,64.71
64,6,5RYAGfgrHuaotKuRk,0.0048543689320388345,1,206,11,69.75
65,0,5qQSCxH5fK4y8NmXB,0.0,0,40,11,124.4
65,1,kDb572djAnN94D9EA,0.012987012987012988,1,77,11,89.75
65,2,t6seYc9jg8TBLeRaS,0.014184397163120567,2,141,11,61.22
65,3,aiCxpDrT8vNzLDokr,0.01775147928994083,3,169,11,60.31
65,4,XRc5BJ5rjkKngQp58,0.009478672985781991,2,211,11,67.15
65,5,TMWK5zpvqsZXoiL5M,0.0,0,185,11,64.71
65,6,Dtyy3FRb7mNbTNe7v,0.014563106796116505,3,206,11,69.75
66,0,FSyxRrNNG7s5G5xYS,0.025,1,40,24,124.4
66,1,BbLeRryzutugAcSmw,0.0,0,77,24,89.75
66,2,mGtbdFvdx9AaHyfuv,0.0070921985815602835,1,141,24,61.22
66,3,jyvG9QciruA3yzeBi,0.01775147928994083,3,169,24,60.31
66,4,49yE8CXJeSmSyi3nY,0.037914691943127965,8,211,24,67.15
66,5,FLFSFipJ9zJ4rybw7,0.021621621621621623,4,185,24,64.71
66,6,CzPqHTbmBHvwQ79Hy,0.03398058252427184,7,206,24,69.75
67,0,yEPYhXWBi7YpqZnc8,0.0,0,40,6,124.4
67,1,Dj2M4L5xv7kouD6GB,0.0,0,77,6,89.75
67,2,br6ncG6pptoufuwPb,0.0,0,141,6,61.22
67,3,sfLARjPLqp3fYLapr,0.005917159763313609,1,169,6,60.31
67,4,8AQgCGDZdLTCvbyGY,0.014218009478672985,3,211,6,67.15
67,5,fFtDG33MMxYKfGvAk,0.0,0,185,6,64.71
67,6,NhHvo7xKDHBDtwQZW,0.009708737864077669,2,206,6,69.75
68,0,tYD9Fcui3WarMSd7o,0.0,0,40,14,124.4
68,1,Nx7XZfw2EPcGoPmNT,0.012987012987012988,1,77,14,89.75
68,2,SLK4rA5fCbeTsgHn5,0.0,0,141,14,61.22
68,3,mmnpxm5rYiuPxhPrF,0.0,0,169,14,60.31
68,4,eyiMvpyTYbj5mM9Kr,0.04265402843601896,9,211,14,67.15
68,5,X4xrKEYmNiFnpatms,0.010810810810810811,2,185,14,64.71
68,6,Jn34hfuEDi7iXrMPq,0.009708737864077669,2,206,14,69.75
69,0,FeY2CYznqHzpqYupi,0.0,0,40,35,124.4
69,1,ABRJ2wvhors6R9PeB,0.03896103896103896,3,77,35,89.75
69,2,fQaC5dXSm3tmHj949,0.0070921985815602835,1,141,35,61.22
69,3,ZF2HpyMmb2X9saarH,0.01775147928994083,3,169,35,60.31
69,4,twQRzaq5mgCpWjsPt,0.018957345971563982,4,211,35,67.15
69,5,43nRWqh4mK72Y9Fe6,0.04864864864864865,9,185,35,64.71
69,6,8Waa6E8koMExHScgA,0.07281553398058252,15,206,35,69.75
70,0,7wayG7Rnn5Y373SSa,0.0,0,40,0,124.4
70,1,tCfqmMaQSWCXMbsXx,0.0,0,77,0,89.75
70,2,9LfRDCCAjiDZKiE93,0.0,0,141,0,61.22
70,3,aCabR5XsAPi8jdrdK,0.0,0,169,0,60.31
70,4,P5A8oPd9DrftJPWnC,0.0,0,211,0,67.15
70,5,XvhW3nquEkcQD7tua,0.0,0,185,0,64.71
70,6,LsFRLghFExXBpLiv9,0.0,0,206,0,69.75
71,0,wDZ6vunkGd54iscoG,0.025,1,40,27,124.4
71,1,BQki2xf6CemhAQdXb,0.012987012987012988,1,77,27,89.75
71,2,HTcuoPJuSTuuiRRiY,0.0070921985815602835,1,141,27,61.22
71,3,SjuSWaqhF8KTRWRiC,0.029585798816568046,5,169,27,60.31
71,4,F87RSAdBHyZCXyzmp,0.02843601895734597,6,211,27,67.15
71,5,6ga3v4pWhtBuxpPDD,0.032432432432432434,6,185,27,64.71
71,6,7uw2euRac6me5awXk,0.03398058252427184,7,206,27,69.75
72,0,pt5xLtMqMcuBaJRtf,0.025,1,40,39,124.4
72,1,ddYGfGzRYY9f2u3Pg,0.012987012987012988,1,77,39,89.75
72,2,2ix4PRzv9ED2wK398,0.02127659574468085,3,141,39,61.22
72,3,vkGByiYBbPWT65Jrc,0.047337278106508875,8,169,39,60.31
72,4,FP8vAEtJmmpdW5tMt,0.052132701421800945,11,211,39,67.15
72,5,ztBw5MwMod7PBH7sM,0.03783783783783784,7,185,39,64.71
72,6,ffksyXg8EGHeqi2dZ,0.038834951456310676,8,206,39,69.75
73,0,R2W44SCTeFDr8Ju8A,0.075,3,40,48,124.4
73,1,aeMXayKQxdYGi5mkq,0.025974025974025976,2,77,48,89.75
73,2,CQZzgseSPr64Ziyup,0.02127659574468085,3,141,48,61.22
73,3,qoQTryJmHWpqeu6Np,0.09467455621301775,16,169,48,60.31
73,4,gk95SMThWRo5gPeSC,0.037914691943127965,8,211,48,67.15
73,5,GHtB7Fkrffq8Ji4aX,0.04864864864864865,9,185,48,64.71
73,6,hnmB5HbTzuekawMhb,0.03398058252427184,7,206,48,69.75
74,0,fr94WG7YXsDvqcTiK,0.05,2,40,49,124.4
74,1,bWwMKzK3fidpJMi4W,0.025974025974025976,2,77,49,89.75
74,2,9n3Gs9LWrqcBd3eCm,0.05673758865248227,8,141,49,61.22
74,3,8vcrmETwExBGkwPBx,0.05325443786982249,9,169,49,60.31
74,4,hx5kHgY5F8q62Sx7E,0.023696682464454975,5,211,49,67.15
74,5,PYW5kK6sQbwjwZPxk,0.08108108108108109,15,185,49,64.71
74,6,qKJn92psRAfEWn8kQ,0.038834951456310676,8,206,49,69.75
75,0,GNNakkemdWtNSQzt5,0.0,0,40,0,124.4
75,1,h59JvfYRZyLeiy8jP,0.0,0,77,0,89.75
75,2,Rjn8L8LWxKdnq3WC6,0.0,0,141,0,61.22
75,3,pFneqcgaA5NDQHkdR,0.0,0,169,0,60.31
75,4,MdDjoCFkmgwaAb6Ai,0.0,0,211,0,67.15
75,5,vxMqG6zzKBneDZz3S,0.0,0,185,0,64.71
75,6,6yD5STx494m6ugEdk,0.0,0,206,0,69.75
76,0,MwYm4TF4sr6iLWhmT,0.0,0,40,4,124.4
76,1,N9gqExdz5qkz2SvpD,0.0,0,77,4,89.75
76,2,q8hPz4E8YkcB9HvRv,0.0070921985815602835,1,141,4,61.22
76,3,hctvimgi4Lvk5a2rn,0.005917159763313609,1,169,4,60.31
76,4,hitpLHhCxDsZdsC9t,0.004739336492890996,1,211,4,67.15
76,5,GYzPSxwT6WuLkCJuG,0.0,0,185,4,64.71
76,6,JDJo2J5FDHonGJb26,0.0048543689320388345,1,206,4,69.75
77,0,bSYJrZEzjSnA2GwWE,0.0,0,40,7,124.4
77,1,aLXRtLvkFvBDoK5tK,0.0,0,77,7,89.75
77,2,2tnSE5ZMP3PtBed2M,0.0070921985815602835,1,141,7,61.22
77,3,LDWBpBinnoNxNwNbk,0.005917159763313609,1,169,7,60.31
77,4,vDvWNm9S86HmQAX5Y,0.009478672985781991,2,211,7,67.15
77,5,kAPp7t9BHCXKxGLr4,0.005405405405405406,1,185,7,64.71
77,6,3CEitKKgHrtyYRRBE,0.009708737864077669,2,206,7,69.75
78,0,P3ueHX2wdyoLBvkCb,0.0,0,40,8,124.4
78,1,rgT6rcXcpDd6PohGA,0.0,0,77,8,89.75
78,2,yKgBLWnDuqngPWdQF,0.0,0,141,8,61.22
78,3,v6J3hkMpbgDh7MpgQ,0.0,0,169,8,60.31
78,4,pGwdTi5PPSYhQ4tSP,0.014218009478672985,3,211,8,67.15
78,5,dknB89qhkfh54kZTm,0.010810810810810811,2,185,8,64.71
78,6,s8tbsiWenhzTPMKBx,0.014563106796116505,3,206,8,69.75
79,0,T5jSXfWnyea6FBQHG,0.0,0,40,18,124.4
79,1,HhoyJxiLtY3M99nPm,0.012987012987012988,1,77,18,89.75
79,2,m63pNsLxRgK7bLq8a,0.0,0,141,18,61.22
79,3,pefFM9eMghCytXjNT,0.01775147928994083,3,169,18,60.31
79,4,WeQb3aNKkvohRzfqT,0.009478672985781991,2,211,18,67.15
79,5,FQrHFaJgxHBuzWJuF,0.016216216216216217,3,185,18,64.71
79,6,GDo3FNgoSAkyfNzYR,0.043689320388349516,9,206,18,69.75
80,0,2mv7Kg2oKWdybH8C9,0.0,0,40,25,124.4
80,1,Y6hgRgvk4z2WRXdJJ,0.012987012987012988,1,77,25,89.75
80,2,9bKDxXmeXwxjw3d88,0.02127659574468085,3,141,25,61.22
80,3,oK2DEQRab5MAfjnNP,0.023668639053254437,4,169,25,60.31
80,4,gqNsYjQEhWHHEQAnS,0.018957345971563982,4,211,25,67.15
80,5,fykg87omecpEbQubW,0.032432432432432434,6,185,25,64.71
80,6,RwGmgtRc6sgwejZFK,0.03398058252427184,7,206,25,69.75
81,0,pjLQeD7WxhDwJYgAk,0.0,0,40,10,124.4
81,1,ib2gA3Df9TNSP5JKG,0.0,0,77,10,89.75
81,2,D8knjAGGyNqTMoJS3,0.0,0,141,10,61.22
81,3,r3BLQFKCxZKjM8sjT,0.005917159763313609,1,169,10,60.31
81,4,p9trqFPqv7cun7YLa,0.014218009478672985,3,211,10,67.15
81,5,yiJ8LBv8CoSfLe5G6,0.016216216216216217,3,185,10,64.71
81,6,6xN2z4wcrxTtZaRtd,0.014563106796116505,3,206,10,69.75
82,0,HAmPYd3QEJq58jNdn,0.0,0,40,17,124.4
82,1,vX5B23qdTZ6ePLTZ3,0.0,0,77,17,89.75
82,2,DAFyT9kaawozyyhid,0.0,0,141,17,61.22
82,3,ZYufhgosdaFaM6sPB,0.0,0,169,17,60.31
82,4,whMZY8HAazGrMejPg,0.023696682464454975,5,211,17,67.15
82,5,GTQGC7C5mMxAnwWx2,0.021621621621621623,4,185,17,64.71
82,6,rn8pQNiKc7MGqyHzC,0.038834951456310676,8,206,17,69.75
83,0,mxHjkymr7JyqkGxRx,0.0,0,40,39,124.4
83,1,peAymEfRFyFjjY25J,0.03896103896103896,3,77,39,89.75
83,2,MvgzuCScyJWmLQ8eF,0.02127659574468085,3,141,39,61.22
83,3,fGuCp9EcA4N9jpr5v,0.04142011834319527,7,169,39,60.31
83,4,k3CbZQKENu3TJqW37,0.03317535545023697,7,211,39,67.15
83,5,RmtfwcC9iY5C8ysZv,0.021621621621621623,4,185,39,64.71
83,6,XgmJNSeauY2JKQkLM,0.07281553398058252,15,206,39,69.75
84,0,PjNC8kNNH7jvbscEc,0.0,0,40,25,124.4
84,1,Q5mZxD3v3RAdinmDY,0.0,0,77,25,89.75
84,2,YTWnck5paCS8npMHP,0.0,0,141,25,61.22
84,3,WmbLNzxHs7QggwpF9,0.01775147928994083,3,169,25,60.31
84,4,LxndAWrTg87TmKjmY,0.018957345971563982,4,211,25,67.15
84,5,MqmZEKRLosNpkZFMu,0.02702702702702703,5,185,25,64.71
84,6,63LheCEp96CAQjgu8,0.06310679611650485,13,206,25,69.75
85,0,PPrGiwNZxt5eQGtAg,0.0,0,40,27,124.4
85,1,qen89KoJ6GSKcsKyM,0.0,0,77,27,89.75
85,2,JxWsTQfYWM2qSAWFE,0.04964539007092199,7,141,27,61.22
85,3,Roc2t4kwGumhYy83y,0.023668639053254437,4,169,27,60.31
85,4,GY2YfirtSFsioaGhG,0.03317535545023697,7,211,27,67.15
85,5,2DJ2k6kdMvowazShG,0.043243243243243246,8,185,27,64.71
85,6,yYrgXSuGFsvRCY6xv,0.0048543689320388345,1,206,27,69.75
86,0,h6nDJGWbjcASj4sxN,0.0,0,40,32,124.4
86,1,s3xEN7ZcfrxLyjXvs,0.0,0,77,32,89.75
86,2,nQTP7bgGLhvK5zCkw,0.0070921985815602835,1,141,32,61.22
86,3,9hGy5xeAmAFsFHYzT,0.03550295857988166,6,169,32,60.31
86,4,NuqfPAL9t7nRALKvm,0.04265402843601896,9,211,32,67.15
86,5,uEWn3Lqh8SNKZDurf,0.05405405405405406,10,185,32,64.71
86,6,YAkbiiuFaatqXzF68,0.02912621359223301,6,206,32,69.75
87,0,3NiSEXSPNZA6BCTZp,0.0,0,40,22,124.4
87,1,H669ntNXB5cjqbeqt,0.0,0,77,22,89.75
87,2,aWczZHBjqJhxK83Co,0.0070921985815602835,1,141,22,61.22
87,3,RPWB7d8yxJyYivLSX,0.005917159763313609,1,169,22,60.31
87,4,xMYrbaohFCh9dbjkJ,0.04265402843601896,9,211,22,67.15
87,5,TMJcEFZZjmAdopPtK,0.032432432432432434,6,185,22,64.71
87,6,WfqaHm2DPXPMxYnSw,0.024271844660194174,5,206,22,69.75
88,0,MxepjqfQfTnZvsYAc,0.0,0,40,22,124.4
88,1,xCE2s7FAh8Tt6So83,0.0,0,77,22,89.75
88,2,Cuz2JRB99QucrvC9A,0.028368794326241134,4,141,22,61.22
88,3,dAEYPjdWyNA3hZMnQ,0.01775147928994083,3,169,22,60.31
88,4,bXs8SvFHzfwrzqwGR,0.018957345971563982,4,211,22,67.15
88,5,4q2rGddEW2FWemgk3,0.016216216216216217,3,185,22,64.71
88,6,DvkiiCJwor6J2mDDs,0.038834951456310676,8,206,22,69.75
89,0,xp74J3s2BLJ2k9SXS,0.025,1,40,47,124.4
89,1,XDxe4bLRELeL9MPpD,0.07792207792207792,6,77,47,89.75
89,2,ydJga3KQxXCb4M7vR,0.03546099290780142,5,141,47,61.22
89,3,oLivEgd3QvXWfMZ6m,0.0650887573964497,11,169,47,60.31
89,4,vxLiNWqQpT6zd37hC,0.023696682464454975,5,211,47,67.15
89,5,YEfLN7mreE9jL3grh,0.04864864864864865,9,185,47,64.71
89,6,smRpcvuTPrjFRKRDR,0.04854368932038835,10,206,47,69.75
90,0,Q96yXtA6Am2WP5fTg,0.0,0,40,15,124.4
90,1,RrnrAMKMwra3rmExB,0.0,0,77,15,89.75
90,2,m8KaGJfNX3twawxCe,0.02127659574468085,3,141,15,61.22
90,3,WQ7NpNsMrXhpRdXLc,0.005917159763313609,1,169,15,60.31
90,4,3FXLAtQ8Nb7heeF9u,0.023696682464454975,5,211,15,67.15
90,5,5fcpiwSFjkiJH5fxb,0.016216216216216217,3,185,15,64.71
90,6,Jfh4xpbfc8yCALLyt,0.014563106796116505,3,206,15,69.75
91,0,GnNtLWdMnZMtA9LGh,0.0,0,40,10,124.4
91,1,ka2yis6Efjmr9FZxn,0.0,0,77,10,89.75
91,2,NpmmFNyrWkqyzmW37,0.0,0,141,10,61.22
91,3,3hYr3mvDFdSPDaRbE,0.023668639053254437,4,169,10,60.31
91,4,NzLhCD9dnDCun9Hyk,0.018957345971563982,4,211,10,67.15
91,5,oHLayzSAptjJRMYio,0.0,0,185,10,64.71
91,6,uKwqxqcKmqEwpZnrN,0.009708737864077669,2,206,10,69.75
92,0,cga5iqNriG52oi5vs,0.0,0,40,0,124.4
92,1,XsHa2w7uxMd5XTpxL,0.0,0,77,0,89.75
92,2,668HXz5GfHtivGADf,0.0,0,141,0,61.22
92,3,AS9ft7D5hM3oZtkRK,0.0,0,169,0,60.31
92,4,sEabSBAJwvjwQNyfe,0.0,0,211,0,67.15
92,5,HBQQbps5gGymtKmJG,0.0,0,185,0,64.71
92,6,cSKyChELAG4bogrTW,0.0,0,206,0,69.75
93,0,yZ8WAXBBqeCHRjG2a,0.0,0,40,10,124.4
93,1,4GBF2nrPCtbqc7Q7X,0.0,0,77,10,89.75
93,2,q3dGg2NQe8dDqWy55,0.0070921985815602835,1,141,10,61.22
93,3,34FpzSScazHxw38pF,0.01775147928994083,3,169,10,60.31
93,4,XfRbqfqaDeX9x7cZA,0.023696682464454975,5,211,10,67.15
93,5,ixodTCNQQzRaEboEC,0.005405405405405406,1,185,10,64.71
93,6,HHPcHdxuBdgmeGyAv,0.0,0,206,10,69.75
94,0,Wws4MXYGyYL3owna6,0.025,1,40,28,124.4
94,1,aZLXuZZhhoXxxxcJw,0.0,0,77,28,89.75
94,2,vxga6sG69xozq4gAn,0.0,0,141,28,61.22
94,3,riHaWLxsyBo8Foez8,0.011834319526627219,2,169,28,60.31
94,4,wLGiF3hKCeQwRNsng,0.03317535545023697,7,211,28,67.15
94,5,NL89h6c7cBDEsWMwD,0.032432432432432434,6,185,28,64.71
94,6,CpJQ2yn8G3oceXozT,0.05825242718446602,12,206,28,69.75
95,0,JXEdoXB3dtM5Qpjzc,0.0,0,40,35,124.4
95,1,5f8sK9SwAJHEoMsFk,0.012987012987012988,1,77,35,89.75
95,2,qEKBY8eRb27qBBmDe,0.0070921985815602835,1,141,35,61.22
95,3,QyK5Rb23vZLqQkcZc,0.023668639053254437,4,169,35,60.31
95,4,SmpjocWaKCPQkojrE,0.03317535545023697,7,211,35,67.15
95,5,P948N8dcNifncyZA6,0.07027027027027027,13,185,35,64.71
95,6,EvSzTN2dhj3cxow3b,0.043689320388349516,9,206,35,69.75
96,0,CWCmeJydwB7QqF6m2,0.0,0,40,36,124.4
96,1,StijsfGEeeuamvtfX,0.012987012987012988,1,77,36,89.75
96,2,4q5yEhAQoD9MjXA2y,0.028368794326241134,4,141,36,61.22
96,3,YPJAJdqo8TknHMFmh,0.04142011834319527,7,169,36,60.31
96,4,HdB8evs5vwir5mveF,0.037914691943127965,8,211,36,67.15
96,5,4aqyTiZTeRN2XYLsL,0.04864864864864865,9,185,36,64.71
96,6,euunLPmRFPNCZRC2J,0.03398058252427184,7,206,36,69.75
97,0,NXrT95iMjLLyPewZr,0.025,1,40,19,124.4
97,1,LB9nw26qQJAnyNHgt,0.0,0,77,19,89.75
97,2,5Tvbts7MMeyqNci9x,0.02127659574468085,3,141,19,61.22
97,3,2e6tLBs6xJig8DtKD,0.03550295857988166,6,169,19,60.31
97,4,gnoLLmn8X9yyLLKhd,0.018957345971563982,4,211,19,67.15
97,5,3i7gsTJ9AcQB2soWb,0.010810810810810811,2,185,19,64.71
97,6,GnD7x62npX9Zdope8,0.014563106796116505,3,206,19,69.75
98,0,iXzxAAk9RZqP8nv8g,0.025,1,40,28,124.4
98,1,PeFY292JDNEHB8qfh,0.012987012987012988,1,77,28,89.75
98,2,fNJqpX9PcdxunzdT8,0.028368794326241134,4,141,28,61.22
98,3,ZffFF8pJDGq9fMims,0.03550295857988166,6,169,28,60.31
98,4,5dbhTBYcSTuH4aaKu,0.037914691943127965,8,211,28,67.15
98,5,h286L7w7tyWd6Zx3t,0.021621621621621623,4,185,28,64.71
98,6,YZHhyLWPt6qe4wPkR,0.019417475728155338,4,206,28,69.75
99,0,Ls7R8dG5WQY6e7yxN,0.0,0,40,7,124.4
99,1,BXEmtofGqZbJR2RM5,0.025974025974025976,2,77,7,89.75
99,2,LC4JoF4ziaNPbjJ8K,0.0,0,141,7,61.22
99,3,iLGvJAKrA3JcFjd2k,0.01775147928994083,3,169,7,60.31
99,4,C8HTc79uu8qidkYb5,0.004739336492890996,1,211,7,67.15
99,5,QjwEqi4HfmauCz58g,0.005405405405405406,1,185,7,64.71
99,6,st9oEQQ698ZC4X7qo,0.0,0,206,7,69.75
100,0,ryB3PJDeAHhrC3xjX,0.0,0,40,6,124.4
100,1,D9BFvQNCqYijPmjuv,0.012987012987012988,1,77,6,89.75
100,2,gnofr824uvRvMJdho,0.0070921985815602835,1,141,6,61.22
100,3,jYPtJaXnaqGovEnDM,0.0,0,169,6,60.31
100,4,5ruP7TXcXCGiiy2Ss,0.0,0,211,6,67.15
100,5,WLr8qxi7h8cNA7b9q,0.010810810810810811,2,185,6,64.71
100,6,2BcdqEdX4KWkqBvcL,0.009708737864077669,2,206,6,69.75
101,0,8bQuTsxjdbmZWc2q9,0.0,0,40,23,124.4
101,1,pgpYkoryhkWfjP4Y4,0.0,0,77,23,89.75
101,2,dXpBoXmrn3vxtn3Qq,0.0070921985815602835,1,141,23,61.22
101,3,g2p5gwpkZiL9MsTob,0.023668639053254437,4,169,23,60.31
101,4,GvxgSt37QDpfpt632,0.02843601895734597,6,211,23,67.15
101,5,83AjPyvx5emkfGLcd,0.032432432432432434,6,185,23,64.71
101,6,y5Did8mCGxB75wJNL,0.02912621359223301,6,206,23,69.75
102,0,xfpRE4sQLY9NiY6Zm,0.0,0,40,14,124.4
102,1,Tgnf7YfawaxK2DcCB,0.012987012987012988,1,77,14,89.75
102,2,tQ8WK88Zx32f3zE8z,0.0,0,141,14,61.22
102,3,N64hnqY2N8ZfCjWEQ,0.005917159763313609,1,169,14,60.31
