user_id,sentence_id,unknown_count,relative_difficulty,unique_word_count
0,100,0,0.0,7
0,101,2,0.03333333333333333,60
0,102,0,0.0,13
0,103,0,0.0,13
0,104,2,0.2222222222222222,9
0,105,2,0.05555555555555555,36
0,106,0,0.0,37
0,107,3,0.02112676056338028,142
0,108,0,0.0,9
0,109,1,0.07692307692307693,13
0,110,0,0.0,5
0,111,0,0.0,10
0,112,0,0.0,11
0,113,0,0.0,13
0,114,0,0.0,12
0,115,0,0.0,13
0,116,1,0.125,8
0,117,0,0.0,11
0,118,0,0.0,9
0,119,0,0.0,4
0,120,0,0.0,7
0,121,1,0.09090909090909091,11
0,122,0,0.0,14
0,123,0,0.0,15
0,124,0,0.0,19
0,125,0,0.0,15
0,126,0,0.0,15
0,127,0,0.0,11
0,128,0,0.0,15
0,129,0,0.0,5
0,130,0,0.0,15
0,131,0,0.0,13
0,132,0,0.0,4
0,133,0,0.0,14
0,134,0,0.0,10
0,135,0,0.0,7
0,136,0,0.0,11
0,137,0,0.0,10
1,0,0,0.0,5
1,1,0,0.0,5
1,2,0,0.0,11
1,3,0,0.0,8
1,4,0,0.0,6
1,5,0,0.0,5
1,6,0,0.0,4
1,7,0,0.0,7
1,8,0,0.0,4
1,9,0,0.0,5
1,10,0,0.0,6
1,11,0,0.0,8
1,12,0,0.0,6
1,13,0,0.0,6
1,14,0,0.0,9
1,15,0,0.0,9
1,16,0,0.0,6
1,17,0,0.0,8
1,18,0,0.0,5
1,19,0,0.0,11
1,20,0,0.0,16
1,21,0,0.0,10
1,22,0,0.0,10
1,23,0,0.0,13
1,24,0,0.0,9
1,25,0,0.0,10
1,26,0,0.0,12
1,27,0,0.0,9
1,28,0,0.0,6
1,29,0,0.0,13
1,30,0,0.0,16
1,31,0,0.0,10
1,32,0,0.0,7
1,33,0,0.0,17
1,34,0,0.0,7
1,35,0,0.0,6
1,36,0,0.0,4
1,37,0,0.0,7
1,38,0,0.0,12
1,39,0,0.0,16
1,40,0,0.0,9
1,41,0,0.0,9
1,42,0,0.0,5
1,43,0,0.0,15
1,44,0,0.0,10
1,45,0,0.0,14
1,46,0,0.0,12
1,47,0,0.0,9
1,48,0,0.0,17
1,49,0,0.0,20
1,50,0,0.0,12
1,51,0,0.0,19
1,52,0,0.0,17
1,53,0,0.0,17
1,54,0,0.0,16
1,55,0,0.0,11
1,56,0,0.0,17
1,57,0,0.0,28
1,58,0,0.0,12
1,59,0,0.0,8
1,60,0,0.0,26
1,61,0,0.0,14
1,62,0,0.0,20
1,63,0,0.0,18
1,64,0,0.0,18
1,65,0,0.0,14
1,66,0,0.0,7
1,67,0,0.0,12
1,68,0,0.0,16
1,69,0,0.0,15
1,70,0,0.0,11
1,71,0,0.0,16
1,72,0,0.0,11
1,73,0,0.0,10
1,74,0,0.0,14
1,75,0,0.0,16
1,76,0,0.0,16
1,77,0,0.0,9
1,78,0,0.0,7
1,79,0,0.0,6
1,80,0,0.0,15
1,81,0,0.0,7
1,82,0,0.0,14
1,83,0,0.0,16
1,84,0,0.0,27
1,85,0,0.0,15
1,86,0,0.0,9
1,87,0,0.0,19
1,88,0,0.0,24
1,89,0,0.0,12
1,90,0,0.0,13
1,91,0,0.0,10
1,92,0,0.0,13
1,93,0,0.0,6
1,94,0,0.0,14
1,95,0,0.0,19
1,96,0,0.0,23
1,97,0,0.0,16
1,98,0,0.0,15
1,99,0,0.0,16
1,100,0,0.0,7
1,101,0,0.0,60
1,102,0,0.0,13
1,103,0,0.0,13
1,104,0,0.0,9
1,105,0,0.0,36
1,106,0,0.0,37
1,107,0,0.0,142
1,108,0,0.0,9
1,109,0,0.0,13
1,110,0,0.0,5
1,111,0,0.0,10
1,112,0,0.0,11
1,113,0,0.0,13
1,114,0,0.0,12
1,115,0,0.0,13
1,116,0,0.0,8
1,117,0,0.0,11
1,118,0,0.0,9
1,119,0,0.0,4
1,120,0,0.0,7
1,121,0,0.0,11
1,122,0,0.0,14
1,123,0,0.0,15
1,124,0,0.0,19
1,125,0,0.0,15
1,126,0,0.0,15
1,127,0,0.0,11
1,128,0,0.0,15
1,129,0,0.0,5
1,130,0,0.0,15
1,131,0,0.0,13
1,132,0,0.0,4
1,133,0,0.0,14
1,134,0,0.0,10
1,135,0,0.0,7
1,136,0,0.0,11
1,137,0,0.0,10
2,0,1,0.2,5
2,1,0,0.0,5
2,2,2,0.18181818181818182,11
2,3,1,0.125,8
2,4,0,0.0,6
2,5,1,0.2,5
2,6,0,0.0,4
2,7,0,0.0,7
2,8,0,0.0,4
2,9,1,0.2,5
2,10,1,0.16666666666666666,6
2,11,1,0.125,8
2,12,1,0.16666666666666666,6
2,13,0,0.0,6
2,14,0,0.0,9
2,15,1,0.1111111111111111,9
2,16,2,0.3333333333333333,6
2,17,0,0.0,8
2,18,0,0.0,5
2,19,2,0.18181818181818182,11
2,20,2,0.125,16
2,21,1,0.1,10
2,22,0,0.0,10
2,23,1,0.07692307692307693,13
2,24,0,0.0,9
2,25,0,0.0,10
2,26,2,0.16666666666666666,12
2,27,0,0.0,9
2,28,0,0.0,6
2,29,1,0.07692307692307693,13
2,30,0,0.0,16
2,31,1,0.1,10
2,32,1,0.14285714285714285,7
2,33,1,0.058823529411764705,17
2,34,0,0.0,7
2,35,1,0.16666666666666666,6
2,36,0,0.0,4
2,37,0,0.0,7
2,38,0,0.0,12
2,39,1,0.0625,16
2,40,3,0.3333333333333333,9
2,41,2,0.2222222222222222,9
2,42,0,0.0,5
2,43,0,0.0,15
2,44,0,0.0,10
2,45,0,0.0,14
2,46,2,0.16666666666666666,12
2,47,1,0.1111111111111111,9
2,48,0,0.0,17
2,49,3,0.15,20
2,50,1,0.08333333333333333,12
2,51,2,0.10526315789473684,19
2,52,1,0.058823529411764705,17
2,53,2,0.11764705882352941,17
2,54,2,0.125,16
2,55,0,0.0,11
2,56,1,0.058823529411764705,17
2,57,1,0.03571428571428571,28
2,58,1,0.08333333333333333,12
2,59,0,0.0,8
2,60,0,0.0,26
2,61,2,0.14285714285714285,14
2,62,0,0.0,20
2,63,1,0.05555555555555555,18
2,64,0,0.0,18
2,65,2,0.14285714285714285,14
2,66,1,0.14285714285714285,7
2,67,2,0.16666666666666666,12
2,68,0,0.0,16
2,69,1,0.06666666666666667,15
2,70,2,0.18181818181818182,11
2,71,2,0.125,16
2,72,1,0.09090909090909091,11
2,73,1,0.1,10
2,74,1,0.07142857142857142,14
2,75,0,0.0,16
2,76,1,0.0625,16
2,77,0,0.0,9
2,78,0,0.0,7
2,79,0,0.0,6
2,80,2,0.13333333333333333,15
2,81,2,0.2857142857142857,7
2,82,0,0.0,14
2,83,2,0.125,16
2,84,2,0.07407407407407407,27
2,85,2,0.13333333333333333,15
2,86,0,0.0,9
2,87,1,0.05263157894736842,19
2,88,1,0.041666666666666664,24
2,89,1,0.08333333333333333,12
2,90,3,0.23076923076923078,13
2,91,1,0.1,10
2,92,0,0.0,13
2,93,0,0.0,6
2,94,2,0.14285714285714285,14
2,95,1,0.05263157894736842,19
2,96,2,0.08695652173913043,23
2,97,2,0.125,16
2,98,1,0.06666666666666667,15
2,99,0,0.0,16
2,100,0,0.0,7
2,101,1,0.016666666666666666,60
2,102,0,0.0,13
2,103,0,0.0,13
2,104,0,0.0,9
2,105,2,0.05555555555555555,36
2,106,4,0.10810810810810811,37
2,107,4,0.028169014084507043,142
2,108,0,0.0,9
2,109,1,0.07692307692307693,13
2,110,1,0.2,5
2,111,0,0.0,10
2,112,1,0.09090909090909091,11
2,113,0,0.0,13
2,114,4,0.3333333333333333,12
2,115,1,0.07692307692307693,13
2,116,1,0.125,8
2,117,1,0.09090909090909091,11
2,118,0,0.0,9
2,119,0,0.0,4
2,120,0,0.0,7
2,121,0,0.0,11
2,122,1,0.07142857142857142,14
2,123,2,0.13333333333333333,15
2,124,2,0.10526315789473684,19
2,125,2,0.13333333333333333,15
2,126,0,0.0,15
2,127,0,0.0,11
2,128,2,0.13333333333333333,15
2,129,0,0.0,5
2,130,1,0.06666666666666667,15
2,131,3,0.23076923076923078,13
2,132,0,0.0,4
2,133,0,0.0,14
2,134,2,0.2,10
2,135,1,0.14285714285714285,7
2,136,0,0.0,11
2,137,2,0.2,10
3,0,0,0.0,5
3,1,0,0.0,5
3,2,0,0.0,11
3,3,0,0.0,8
3,4,0,0.0,6
3,5,0,0.0,5
3,6,0,0.0,4
3,7,0,0.0,7
3,8,0,0.0,4
3,9,0,0.0,5
3,10,0,0.0,6
3,11,0,0.0,8
3,12,0,0.0,6
3,13,0,0.0,6
3,14,0,0.0,9
3,15,0,0.0,9
3,16,0,0.0,6
3,17,0,0.0,8
3,18,1,0.2,5
3,19,0,0.0,11
3,20,1,0.0625,16
3,21,0,0.0,10
3,22,0,0.0,10
3,23,0,0.0,13
3,24,2,0.2222222222222222,9
3,25,0,0.0,10
3,26,0,0.0,12
3,27,0,0.0,9
3,28,0,0.0,6
3,29,1,0.07692307692307693,13
3,30,0,0.0,16
3,31,0,0.0,10
3,32,0,0.0,7
3,33,1,0.058823529411764705,17
3,34,1,0.14285714285714285,7
3,35,0,0.0,6
3,36,0,0.0,4
3,37,0,0.0,7
3,38,1,0.08333333333333333,12
3,39,1,0.0625,16
3,40,1,0.1111111111111111,9
3,41,0,0.0,9
3,42,0,0.0,5
3,43,0,0.0,15
3,44,0,0.0,10
3,45,0,0.0,14
3,46,1,0.08333333333333333,12
3,47,1,0.1111111111111111,9
3,48,2,0.11764705882352941,17
3,49,0,0.0,20
3,50,0,0.0,12
3,51,1,0.05263157894736842,19
3,52,1,0.058823529411764705,17
3,53,0,0.0,17
3,54,0,0.0,16
3,55,0,0.0,11
3,56,0,0.0,17
3,57,1,0.03571428571428571,28
3,58,0,0.0,12
3,59,0,0.0,8
3,60,0,0.0,26
3,61,0,0.0,14
3,62,0,0.0,20
3,63,0,0.0,18
3,64,0,0.0,18
3,65,0,0.0,14
3,66,0,0.0,7
3,67,0,0.0,12
3,68,0,0.0,16
3,69,0,0.0,15
3,70,0,0.0,11
3,71,0,0.0,16
3,72,0,0.0,11
3,73,1,0.1,10
3,74,0,0.0,14
3,75,0,0.0,16
3,76,0,0.0,16
3,77,0,0.0,9
3,78,1,0.14285714285714285,7
3,79,1,0.16666666666666666,6
3,80,1,0.06666666666666667,15
3,81,0,0.0,7
3,82,0,0.0,14
3,83,0,0.0,16
3,84,0,0.0,27
3,85,0,0.0,15
3,86,0,0.0,9
3,87,0,0.0,19
3,88,0,0.0,24
3,89,0,0.0,12
3,90,0,0.0,13
3,91,0,0.0,10
3,92,0,0.0,13
3,93,0,0.0,6
3,94,0,0.0,14
3,95,1,0.05263157894736842,19
3,96,1,0.043478260869565216,23
3,97,2,0.125,16
3,98,1,0.06666666666666667,15
3,99,0,0.0,16
3,100,0,0.0,7
3,101,1,0.016666666666666666,60
3,102,0,0.0,13
3,103,0,0.0,13
3,104,0,0.0,9
3,105,1,0.027777777777777776,36
3,106,0,0.0,37
3,107,1,0.007042253521126761,142
3,108,1,0.1111111111111111,9
3,109,2,0.15384615384615385,13
3,110,1,0.2,5
3,111,1,0.1,10
3,112,0,0.0,11
3,113,1,0.07692307692307693,13
3,114,0,0.0,12
3,115,1,0.07692307692307693,13
3,116,0,0.0,8
3,117,0,0.0,11
3,118,0,0.0,9
3,119,0,0.0,4
3,120,1,0.14285714285714285,7
3,121,1,0.09090909090909091,11
3,122,1,0.07142857142857142,14
3,123,1,0.06666666666666667,15
3,124,1,0.05263157894736842,19
3,125,1,0.06666666666666667,15
3,126,0,0.0,15
3,127,1,0.09090909090909091,11
3,128,1,0.06666666666666667,15
3,129,0,0.0,5
3,130,1,0.06666666666666667,15
3,131,1,0.07692307692307693,13
3,132,0,0.0,4
3,133,1,0.07142857142857142,14
3,134,0,0.0,10
3,135,0,0.0,7
3,136,0,0.0,11
3,137,0,0.0,10
4,0,0,0.0,5
4,1,0,0.0,5
4,2,0,0.0,11
4,3,0,0.0,8
4,4,0,0.0,6
4,5,0,0.0,5
4,6,0,0.0,4
4,7,0,0.0,7
4,8,0,0.0,4
4,9,0,0.0,5
4,10,0,0.0,6
4,11,0,0.0,8
4,12,0,0.0,6
4,13,0,0.0,6
4,14,0,0.0,9
4,15,0,0.0,9
4,16,0,0.0,6
4,17,0,0.0,8
4,18,0,0.0,5
4,19,0,0.0,11
4,20,0,0.0,16
4,21,0,0.0,10
4,22,0,0.0,10
4,23,0,0.0,13
4,24,0,0.0,9
4,25,0,0.0,10
4,26,0,0.0,12
4,27,0,0.0,9
4,28,0,0.0,6
4,29,0,0.0,13
4,30,0,0.0,16
4,31,0,0.0,10
4,32,0,0.0,7
4,33,0,0.0,17
4,34,0,0.0,7
4,35,0,0.0,6
4,36,0,0.0,4
4,37,0,0.0,7
4,38,0,0.0,12
4,39,0,0.0,16
4,40,0,0.0,9
4,41,1,0.1111111111111111,9
4,42,0,0.0,5
4,43,0,0.0,15
4,44,0,0.0,10
4,45,0,0.0,14
4,46,0,0.0,12
4,47,0,0.0,9
4,48,0,0.0,17
4,49,1,0.05,20
4,50,0,0.0,12
4,51,0,0.0,19
4,52,0,0.0,17
4,53,0,0.0,17
4,54,1,0.0625,16
4,55,0,0.0,11
4,56,0,0.0,17
4,57,0,0.0,28
4,58,0,0.0,12
4,59,0,0.0,8
4,60,0,0.0,26
4,61,0,0.0,14
4,62,0,0.0,20
4,63,0,0.0,18
4,64,0,0.0,18
4,65,1,0.07142857142857142,14
4,66,1,0.14285714285714285,7
4,67,0,0.0,12
4,68,0,0.0,16
4,69,0,0.0,15
4,70,0,0.0,11
4,71,1,0.0625,16
4,72,0,0.0,11
4,73,0,0.0,10
4,74,2,0.14285714285714285,14
4,75,1,0.0625,16
4,76,0,0.0,16
4,77,1,0.1111111111111111,9
4,78,1,0.14285714285714285,7
4,79,0,0.0,6
4,80,1,0.06666666666666667,15
4,81,0,0.0,7
4,82,1,0.07142857142857142,14
4,83,0,0.0,16
4,84,0,0.0,27
4,85,0,0.0,15
4,86,0,0.0,9
4,87,1,0.05263157894736842,19
4,88,0,0.0,24
4,89,0,0.0,12
4,90,0,0.0,13
4,91,0,0.0,10
4,92,0,0.0,13
4,93,0,0.0,6
4,94,0,0.0,14
4,95,1,0.05263157894736842,19
4,96,1,0.043478260869565216,23
4,97,1,0.0625,16
4,98,1,0.06666666666666667,15
4,99,0,0.0,16
4,100,0,0.0,7
4,101,0,0.0,60
4,102,0,0.0,13
4,103,0,0.0,13
4,104,0,0.0,9
4,105,1,0.027777777777777776,36
4,106,0,0.0,37
4,107,2,0.014084507042253521,142
4,108,0,0.0,9
4,109,0,0.0,13
4,110,0,0.0,5
4,111,0,0.0,10
4,112,0,0.0,11
4,113,0,0.0,13
4,114,0,0.0,12
4,115,0,0.0,13
4,116,0,0.0,8
4,117,0,0.0,11
4,118,0,0.0,9
4,119,0,0.0,4
4,120,0,0.0,7
4,121,0,0.0,11
4,122,0,0.0,14
4,123,0,0.0,15
4,124,0,0.0,19
4,125,0,0.0,15
4,126,0,0.0,15
4,127,0,0.0,11
4,128,0,0.0,15
4,129,0,0.0,5
4,130,0,0.0,15
4,131,0,0.0,13
4,132,0,0.0,4
4,133,0,0.0,14
4,134,0,0.0,10
4,135,0,0.0,7
4,136,0,0.0,11
4,137,0,0.0,10
5,0,0,0.0,5
5,1,0,0.0,5
5,2,0,0.0,11
5,3,0,0.0,8
5,4,0,0.0,6
5,5,0,0.0,5
5,6,0,0.0,4
5,7,0,0.0,7
5,8,0,0.0,4
5,9,0,0.0,5
5,10,0,0.0,6
5,11,0,0.0,8
5,12,0,0.0,6
5,13,0,0.0,6
5,14,0,0.0,9
5,15,0,0.0,9
5,16,1,0.16666666666666666,6
5,17,0,0.0,8
5,18,0,0.0,5
5,19,1,0.09090909090909091,11
5,20,1,0.0625,16
5,21,0,0.0,10
5,22,1,0.1,10
5,23,2,0.15384615384615385,13
5,24,0,0.0,9
5,25,0,0.0,10
5,26,1,0.08333333333333333,12
5,27,0,0.0,9
5,28,0,0.0,6
5,29,1,0.07692307692307693,13
5,30,0,0.0,16
5,31,1,0.1,10
5,32,0,0.0,7
5,33,0,0.0,17
5,34,1,0.14285714285714285,7
5,35,1,0.16666666666666666,6
5,36,0,0.0,4
5,37,2,0.2857142857142857,7
5,38,0,0.0,12
5,39,2,0.125,16
5,40,0,0.0,9
5,41,0,0.0,9
5,42,0,0.0,5
5,43,2,0.13333333333333333,15
5,44,1,0.1,10
5,45,1,0.07142857142857142,14
5,46,2,0.16666666666666666,12
5,47,0,0.0,9
5,48,0,0.0,17
5,49,1,0.05,20
5,50,0,0.0,12
5,51,3,0.15789473684210525,19
5,52,0,0.0,17
5,53,0,0.0,17
5,54,0,0.0,16
5,55,1,0.09090909090909091,11
5,56,0,0.0,17
5,57,1,0.03571428571428571,28
5,58,1,0.08333333333333333,12
5,59,0,0.0,8
5,60,1,0.038461538461538464,26
5,61,1,0.07142857142857142,14
5,62,1,0.05,20
5,63,1,0.05555555555555555,18
5,64,1,0.05555555555555555,18
5,65,0,0.0,14
5,66,0,0.0,7
5,67,0,0.0,12
5,68,1,0.0625,16
5,69,0,0.0,15
5,70,2,0.18181818181818182,11
5,71,1,0.0625,16
5,72,0,0.0,11
5,73,0,0.0,10
5,74,2,0.14285714285714285,14
5,75,2,0.125,16
5,76,0,0.0,16
5,77,2,0.2222222222222222,9
5,78,0,0.0,7
5,79,0,0.0,6
5,80,0,0.0,15
5,81,2,0.2857142857142857,7
5,82,2,0.14285714285714285,14
5,83,1,0.0625,16
5,84,0,0.0,27
5,85,0,0.0,15
5,86,0,0.0,9
5,87,3,0.15789473684210525,19
5,88,0,0.0,24
5,89,0,0.0,12
5,90,1,0.07692307692307693,13
5,91,1,0.1,10
5,92,3,0.23076923076923078,13
5,93,0,0.0,6
5,94,1,0.07142857142857142,14
5,95,1,0.05263157894736842,19
5,96,0,0.0,23
5,97,1,0.0625,16
5,98,1,0.06666666666666667,15
5,99,0,0.0,16
5,100,1,0.14285714285714285,7
5,101,1,0.016666666666666666,60
5,102,0,0.0,13
5,103,0,0.0,13
5,104,0,0.0,9
5,105,2,0.05555555555555555,36
5,106,0,0.0,37
5,107,4,0.028169014084507043,142
5,108,0,0.0,9
5,109,0,0.0,13
5,110,1,0.2,5
5,111,0,0.0,10
5,112,0,0.0,11
5,113,0,0.0,13
5,114,2,0.16666666666666666,12
5,115,1,0.07692307692307693,13
5,116,0,0.0,8
5,117,0,0.0,11
5,118,0,0.0,9
5,119,0,0.0,4
5,120,0,0.0,7
5,121,0,0.0,11
5,122,0,0.0,14
5,123,0,0.0,15
5,124,1,0.05263157894736842,19
5,125,1,0.06666666666666667,15
5,126,0,0.0,15
5,127,0,0.0,11
5,128,0,0.0,15
5,129,0,0.0,5
5,130,0,0.0,15
5,131,0,0.0,13
5,132,0,0.0,4
5,133,0,0.0,14
5,134,0,0.0,10
5,135,0,0.0,7
5,136,0,0.0,11
5,137,1,0.1,10
6,0,0,0.0,5
6,1,1,0.2,5
6,2,1,0.09090909090909091,11
6,3,0,0.0,8
6,4,0,0.0,6
6,5,0,0.0,5
6,6,0,0.0,4
6,7,0,0.0,7
6,8,0,0.0,4
6,9,0,0.0,5
6,10,0,0.0,6
6,11,0,0.0,8
6,12,0,0.0,6
6,13,0,0.0,6
6,14,0,0.0,9
6,15,0,0.0,9
6,16,0,0.0,6
6,17,0,0.0,8
6,18,2,0.4,5
6,19,0,0.0,11
6,20,0,0.0,16
6,21,1,0.1,10
6,22,2,0.2,10
6,23,0,0.0,13
6,24,0,0.0,9
6,25,0,0.0,10
6,26,1,0.08333333333333333,12
6,27,0,0.0,9
6,28,0,0.0,6
6,29,0,0.0,13
6,30,0,0.0,16
6,31,0,0.0,10
6,32,0,0.0,7
6,33,1,0.058823529411764705,17
6,34,0,0.0,7
6,35,0,0.0,6
6,36,0,0.0,4
6,37,0,0.0,7
6,38,0,0.0,12
6,39,1,0.0625,16
6,40,0,0.0,9
6,41,0,0.0,9
6,42,0,0.0,5
6,43,1,0.06666666666666667,15
6,44,0,0.0,10
6,45,0,0.0,14
6,46,0,0.0,12
6,47,0,0.0,9
6,48,0,0.0,17
6,49,0,0.0,20
6,50,0,0.0,12
6,51,2,0.10526315789473684,19
6,52,0,0.0,17
6,53,1,0.058823529411764705,17
6,54,1,0.0625,16
6,55,0,0.0,11
6,56,1,0.058823529411764705,17
6,57,0,0.0,28
6,58,0,0.0,12
6,59,0,0.0,8
6,60,1,0.038461538461538464,26
6,61,0,0.0,14
6,62,1,0.05,20
6,63,0,0.0,18
6,64,0,0.0,18
6,65,1,0.07142857142857142,14
6,66,0,0.0,7
6,67,0,0.0,12
6,68,0,0.0,16
6,69,0,0.0,15
6,70,3,0.2727272727272727,11
6,71,2,0.125,16
6,72,1,0.09090909090909091,11
6,73,1,0.1,10
6,74,1,0.07142857142857142,14
6,75,1,0.0625,16
6,76,1,0.0625,16
6,77,0,0.0,9
6,78,1,0.14285714285714285,7
6,79,0,0.0,6
6,80,1,0.06666666666666667,15
6,81,0,0.0,7
6,82,0,0.0,14
6,83,1,0.0625,16
6,84,1,0.037037037037037035,27
6,85,2,0.13333333333333333,15
6,86,0,0.0,9
6,87,0,0.0,19
6,88,1,0.041666666666666664,24
6,89,0,0.0,12
6,90,0,0.0,13
6,91,0,0.0,10
6,92,1,0.07692307692307693,13
6,93,0,0.0,6
6,94,1,0.07142857142857142,14
6,95,1,0.05263157894736842,19
6,96,1,0.043478260869565216,23
6,97,0,0.0,16
6,98,0,0.0,15
6,99,0,0.0,16
6,100,0,0.0,7
6,101,2,0.03333333333333333,60
6,102,0,0.0,13
6,103,0,0.0,13
6,104,0,0.0,9
6,105,0,0.0,36
6,106,3,0.08108108108108109,37
6,107,7,0.04929577464788732,142
6,108,2,0.2222222222222222,9
6,109,2,0.15384615384615385,13
6,110,3,0.6,5
6,111,2,0.2,10
6,112,0,0.0,11
6,113,3,0.23076923076923078,13
6,114,1,0.08333333333333333,12
6,115,2,0.15384615384615385,13
6,116,1,0.125,8
6,117,1,0.09090909090909091,11
6,118,1,0.1111111111111111,9
6,119,1,0.25,4
6,120,2,0.2857142857142857,7
6,121,3,0.2727272727272727,11
6,122,3,0.21428571428571427,14
6,123,1,0.06666666666666667,15
6,124,3,0.15789473684210525,19
6,125,3,0.2,15
6,126,1,0.06666666666666667,15
6,127,3,0.2727272727272727,11
6,128,3,0.2,15
6,129,0,0.0,5
6,130,5,0.3333333333333333,15
6,131,2,0.15384615384615385,13
6,132,0,0.0,4
6,133,3,0.21428571428571427,14
6,134,0,0.0,10
6,135,1,0.14285714285714285,7
6,136,1,0.09090909090909091,11
6,137,1,0.1,10
7,0,1,0.2,5
7,1,1,0.2,5
7,2,2,0.18181818181818182,11
7,3,0,0.0,8
7,4,0,0.0,6
7,5,1,0.2,5
7,6,0,0.0,4
7,7,0,0.0,7
7,8,0,0.0,4
7,9,1,0.2,5
7,10,0,0.0,6
7,11,0,0.0,8
7,12,0,0.0,6
7,13,1,0.16666666666666666,6
7,14,1,0.1111111111111111,9
7,15,1,0.1111111111111111,9
7,16,3,0.5,6
7,17,1,0.125,8
7,18,3,0.6,5
7,19,1,0.09090909090909091,11
7,20,2,0.125,16
7,21,0,0.0,10
7,22,1,0.1,10
7,23,1,0.07692307692307693,13
7,24,1,0.1111111111111111,9
7,25,0,0.0,10
7,26,2,0.16666666666666666,12
7,27,0,0.0,9
7,28,0,0.0,6
7,29,1,0.07692307692307693,13
7,30,2,0.125,16
7,31,1,0.1,10
7,32,1,0.14285714285714285,7
7,33,1,0.058823529411764705,17
7,34,1,0.14285714285714285,7
7,35,1,0.16666666666666666,6
7,36,0,0.0,4
7,37,0,0.0,7
7,38,0,0.0,12
7,39,1,0.0625,16
7,40,1,0.1111111111111111,9
7,41,1,0.1111111111111111,9
7,42,0,0.0,5
7,43,1,0.06666666666666667,15
7,44,1,0.1,10
7,45,1,0.07142857142857142,14
7,46,1,0.08333333333333333,12
7,47,1,0.1111111111111111,9
7,48,2,0.11764705882352941,17
7,49,2,0.1,20
7,50,2,0.16666666666666666,12
7,51,1,0.05263157894736842,19
7,52,0,0.0,17
7,53,2,0.11764705882352941,17
7,54,1,0.0625,16
7,55,2,0.18181818181818182,11
7,56,0,0.0,17
7,57,2,0.07142857142857142,28
7,58,1,0.08333333333333333,12
7,59,1,0.125,8
7,60,2,0.07692307692307693,26
7,61,1,0.07142857142857142,14
7,62,1,0.05,20
7,63,1,0.05555555555555555,18
7,64,0,0.0,18
7,65,0,0.0,14
7,66,0,0.0,7
7,67,0,0.0,12
7,68,0,0.0,16
7,69,0,0.0,15
7,70,0,0.0,11
7,71,1,0.0625,16
7,72,0,0.0,11
7,73,0,0.0,10
7,74,0,0.0,14
7,75,1,0.0625,16
7,76,0,0.0,16
7,77,0,0.0,9
7,78,1,0.14285714285714285,7
7,79,1,0.16666666666666666,6
7,80,0,0.0,15
7,81,2,0.2857142857142857,7
7,82,0,0.0,14
7,83,1,0.0625,16
